date,store,product,category,units_sold,unit_price,discount_applied,payment_method
2024-07-05,Lagos Mall,Cooking Oil 1L,Personal Care,90,3288.65,0.15,cash
2023-04-18,lagos mall,Rice-5 KG,House hold,34,3927.23,0.1,
2020-04-22,Ibadan Plaza,Soap Bar,House hold,-3,2951.57,0.1,
2020-05-06,Abuja Central,rice 5kg,Personal Care,98,7816.1,0.0,
2022-02-28,Abuja Central,rice 5kg,House hold,109,4163.48,0.1,Transfer
2024-02-15,Lagos Mall,Rice-5 KG,personal care,16,3756.78,0.15,
2024-02-26,Lagos Mall,Sugar 1 KG,House hold,4,8886.67,0.1,
2024-10-27,Lagos Mall,Cooking Oil 1L,Personal Care,41,2069.7,0.05,cash
2021-06-06,Lagos Mall,Sugar 1kg,Personal Care,70,5887.8,0.05,pos
2021-08-25,Lagos Mall,Cooking Oil 1L,Groceries,145,2681.18,0.0,Cash
2022-06-07,lagos mall,Detergent-2 KG,personal care,82,7287.36,0.0,POS
2021-12-20,Abuja Central,Toothpaste,personal care,115,2797.67,,pos
2020-10-17,Lagos Mall,Tooth paste,Groceries,98,6232.98,0.05,Transfer
2021-03-02,Port Harcourt Outlet,Sugar 1kg,Household,86,7799.01,0.1,pos
2020-09-19,lagos mall,Rice 5kg,Personal Care,48,1362.38,0.0,cash
2020-04-29,lagos mall,Sugar 1 KG,House hold,114,6395.5,0.05,Cash
2022-11-19,Abuja Central,Tooth paste,Personal Care,47,4122.65,,pos
2020-11-07,Abuja Central,rice 5kg,Personal Care,19,4746.43,,POS
2024-10-06,Ibadan Plaza,Tooth paste,personal care,55,8743.4,0.15,Transfer
2020-12-18,Port Harcourt Outlet,rice 5kg,House hold,62,1169.07,0.05,Transfer
2023-08-26,Port Harcourt Outlet,Rice 5kg,Household,131,7262.11,0.05,pos
2020-03-12,lagos mall,Rice 5kg,House hold,56,5088.15,,Cash
2022-06-15,Lagos Mall,Cooking Oil 1 Liter,House hold,80,1400.64,0.05,pos
2022-07-23,Port Harcourt Outlet,Cooking Oil 1L,Personal Care,6,4039.9,0.0,cash
2023-01-19,Abuja Central,Toothpaste,grocery,115,5995.3,0.1,POS
,Ibadan Plaza,Sugar 1kg,personal care,130,1299.37,,Transfer
2021-04-29,Abuja Central,Toothpaste,grocery,75,2131.11,0.1,cash
2024-08-13,lagos mall,rice 5kg,Groceries,123,5542.01,0.0,POS
2022-08-17,Port Harcourt Outlet,Rice-5 KG,Personal Care,114,8196.02,0.1,cash
2022-10-23,Ibadan Plaza,Toothpaste,personal care,-8,3932.48,0.1,
2022-07-20,Ibadan Plaza,Rice 5kg,Household,-2,1966.22,0.05,pos
2020-12-12,Ibadan Plaza,Toothpaste,personal care,-4,6565.61,0.1,pos
2024-01-27,lagos mall,Cooking Oil 1 Liter,House hold,43,8033.47,0.1,pos
2023-01-25,Abuja Central,Detergent 2kg,personal care,43,1055.87,0.0,
2020-11-05,Port Harcourt Outlet,Tooth paste,House hold,70,6080.82,,pos
2021-03-29,Lagos Mall,Cooking Oil 1 Liter,personal care,38,5038.64,0.15,
2023-08-08,Ibadan Plaza,rice 5kg,Household,128,8133.91,0.0,
2023-06-11,lagos mall,Rice 5kg,House hold,79,8337.52,0.0,Transfer
2023-02-25,Port Harcourt Outlet,Cooking Oil 1L,Personal Care,113,1162.53,0.05,cash
2023-08-04,lagos mall,Soap-Bar,Groceries,98,1553.06,,cash
2021-06-17,Port Harcourt Outlet,Sugar 1kg,grocery,-8,5239.12,,
2022-12-22,Ibadan Plaza,rice 5kg,grocery,69,8994.97,0.0,pos
2021-08-19,Port Harcourt Outlet,Rice 5kg,personal care,139,1894.73,0.05,
,Lagos Mall,Detergent 2kg,grocery,140,5256.28,0.15,cash
2021-10-03,Abuja Central,Cooking Oil 1L,House hold,108,7018.98,0.0,Cash
2022-05-22,Abuja Central,Sugar 1kg,Groceries,123,6744.48,0.1,POS
2021-03-25,Port Harcourt Outlet,Rice 5kg,Groceries,68,694.14,0.05,Transfer
2023-04-03,Port Harcourt Outlet,Sugar 1 KG,House hold,33,7582.88,0.1,POS
2022-09-02,Abuja Central,Rice 5kg,Personal Care,9,386.18,0.0,POS
2020-08-03,lagos mall,Toothpaste,personal care,24,4333.34,0.0,Cash
2023-07-02,Ibadan Plaza,Toothpaste,House hold,99,3732.72,0.1,POS
2020-10-21,Lagos Mall,Soap-Bar,House hold,-7,5681.6,0.0,Transfer
2020-11-23,Lagos Mall,Tooth paste,grocery,20,3560.5,0.05,Cash
2021-10-04,Lagos Mall,Tooth paste,grocery,134,4970.37,0.05,pos
2023-09-05,Abuja Central,Sugar 1 KG,grocery,33,3994.86,0.0,cash
2022-06-02,Ibadan Plaza,Cooking Oil 1L,House hold,97,7034.96,,
2023-09-22,Abuja Central,Detergent-2 KG,House hold,129,2259.5,0.05,Transfer
2023-06-09,Abuja Central,Rice 5kg,Household,53,7525.05,0.15,cash
2024-10-07,lagos mall,Tooth paste,House hold,116,5771.59,0.0,
2020-04-16,Ibadan Plaza,rice 5kg,Personal Care,121,7453.28,,
2024-09-26,Port Harcourt Outlet,Toothpaste,Groceries,26,6950.6,0.15,
2020-07-21,Ibadan Plaza,Detergent-2 KG,Groceries,20,7837.5,,Transfer
2024-06-24,Lagos Mall,Sugar 1kg,personal care,68,3201.26,0.1,pos
2022-06-02,Lagos Mall,Cooking Oil 1 Liter,personal care,22,893.22,0.1,
,Abuja Central,Cooking Oil 1L,Groceries,131,5188.14,0.0,cash
2022-03-24,Lagos Mall,Sugar 1kg,Personal Care,65,7476.56,0.15,cash
2022-10-10,Port Harcourt Outlet,Soap Bar,grocery,12,2799.98,0.15,POS
2022-09-13,lagos mall,rice 5kg,House hold,6,8114.17,,Transfer
2021-05-17,Port Harcourt Outlet,Soap-Bar,House hold,71,2519.64,0.0,
2024-10-31,Ibadan Plaza,Detergent-2 KG,Personal Care,142,2228.36,,pos
2023-07-15,lagos mall,Soap Bar,Groceries,6,5893.57,0.05,pos
2020-10-19,Port Harcourt Outlet,Detergent 2kg,personal care,52,4593.28,0.0,pos
2021-10-14,Abuja Central,Soap Bar,personal care,142,3736.14,0.1,cash
2023-05-06,lagos mall,Sugar 1kg,Groceries,113,4038.26,0.15,Cash
2022-10-09,Abuja Central,Soap Bar,grocery,34,6962.31,0.1,Cash
2021-10-31,lagos mall,Rice-5 KG,Groceries,24,2305.07,,Cash
2024-10-04,lagos mall,Cooking Oil 1L,Household,77,514.43,0.05,POS
2021-08-17,Abuja Central,Cooking Oil 1 Liter,House hold,47,5649.57,0.1,cash
2022-04-04,lagos mall,Detergent 2kg,grocery,24,7371.68,0.0,POS
2021-04-14,Ibadan Plaza,Sugar 1kg,Personal Care,47,6606.53,0.05,Transfer
2021-06-04,lagos mall,Soap Bar,Personal Care,49,2484.17,0.0,Cash
2023-01-23,Lagos Mall,Detergent-2 KG,Household,141,3181.54,0.15,Transfer
2022-06-12,Ibadan Plaza,Detergent-2 KG,personal care,62,1466.84,0.05,cash
2023-01-03,Ibadan Plaza,Detergent 2kg,grocery,131,4162.46,,cash
2024-04-21,Ibadan Plaza,Cooking Oil 1L,Household,139,5028.62,0.1,Transfer
2020-09-30,lagos mall,Tooth paste,Groceries,125,3617.48,0.05,Cash
2021-04-03,Abuja Central,Rice 5kg,House hold,66,6902.42,0.15,
2024-01-17,Abuja Central,rice 5kg,Personal Care,109,4762.16,0.05,POS
2024-10-07,Abuja Central,Rice 5kg,Personal Care,89,5876.98,0.1,cash
2022-10-31,Lagos Mall,Sugar 1 KG,personal care,103,3780.69,0.0,POS
2023-06-03,lagos mall,Tooth paste,personal care,117,2844.99,,
2020-11-01,Abuja Central,rice 5kg,Groceries,108,5251.08,0.0,
2020-02-08,Port Harcourt Outlet,Sugar 1kg,House hold,7,4641.6,,pos
2023-01-24,Abuja Central,Rice 5kg,Groceries,139,3962.47,0.0,POS
2021-11-29,Ibadan Plaza,Soap Bar,personal care,116,4500.16,0.0,cash
2024-12-22,Lagos Mall,Soap-Bar,House hold,20,763.96,0.0,Transfer
2023-07-26,Ibadan Plaza,Sugar 1kg,House hold,94,6404.66,0.0,pos
2024-05-07,Lagos Mall,Cooking Oil 1 Liter,Groceries,69,4412.29,0.0,pos
2023-07-22,Lagos Mall,Detergent-2 KG,Groceries,98,3381.05,0.1,Cash
2024-08-12,lagos mall,rice 5kg,Groceries,38,7275.74,0.15,cash
,lagos mall,Soap-Bar,House hold,5,5334.89,0.05,cash
2023-10-18,lagos mall,Sugar 1 KG,personal care,32,6106.42,,
2021-08-18,Port Harcourt Outlet,Detergent-2 KG,Household,82,324.01,0.05,pos
2020-10-18,lagos mall,Toothpaste,Groceries,0,7240.43,0.1,cash
2021-11-12,Lagos Mall,Soap-Bar,Personal Care,43,1356.55,0.0,Transfer
2023-04-26,Abuja Central,Rice-5 KG,House hold,71,5493.87,0.15,pos
2023-06-12,lagos mall,Cooking Oil 1 Liter,Personal Care,14,6433.38,,cash
2024-07-01,Abuja Central,Soap Bar,Groceries,127,8796.47,,
2020-08-18,Lagos Mall,Tooth paste,grocery,115,7248.07,,Cash
2021-02-23,Abuja Central,Detergent-2 KG,Household,9,6792.82,0.15,Cash
2021-10-05,Lagos Mall,rice 5kg,grocery,138,348.17,0.0,Cash
2022-08-30,Lagos Mall,Rice 5kg,Household,39,1725.94,,pos
2024-12-07,lagos mall,Rice 5kg,Groceries,54,7783.66,0.15,pos
2021-06-08,Abuja Central,Sugar 1kg,personal care,102,7569.84,0.1,POS
2020-09-09,Ibadan Plaza,Sugar 1kg,Household,94,6538.82,0.15,
2024-11-21,lagos mall,Toothpaste,personal care,79,6284.37,0.0,Transfer
2022-12-16,lagos mall,Cooking Oil 1 Liter,Groceries,122,8362.16,,cash
2022-10-02,Abuja Central,Detergent-2 KG,Household,15,2082.73,0.15,Transfer
2022-03-21,Ibadan Plaza,Cooking Oil 1 Liter,Groceries,21,2494.14,0.1,
2020-11-28,Lagos Mall,Detergent-2 KG,Groceries,115,6739.61,0.0,Cash
2020-07-29,Ibadan Plaza,rice 5kg,Personal Care,98,4682.89,0.05,POS
2024-01-19,lagos mall,Toothpaste,Groceries,39,8506.99,0.05,pos
2020-02-04,Ibadan Plaza,Cooking Oil 1 Liter,House hold,53,3912.99,0.0,
2022-05-29,Ibadan Plaza,Toothpaste,personal care,141,6703.74,0.1,Cash
2022-06-08,Ibadan Plaza,Toothpaste,Household,25,3934.85,0.05,
2021-09-08,Ibadan Plaza,Toothpaste,Personal Care,125,4908.27,0.1,POS
2022-10-06,Abuja Central,Sugar 1kg,personal care,58,967.81,0.1,Transfer
2021-12-17,Lagos Mall,Detergent-2 KG,Groceries,109,8584.53,0.05,POS
2022-11-15,Lagos Mall,Toothpaste,Personal Care,52,6702.88,0.05,POS
2023-03-12,Port Harcourt Outlet,rice 5kg,Household,2,2842.63,0.1,pos
2022-06-02,Port Harcourt Outlet,Rice-5 KG,Personal Care,74,1682.33,0.0,Transfer
,Ibadan Plaza,Detergent-2 KG,Personal Care,107,8793.66,0.0,cash
2022-12-19,Port Harcourt Outlet,Rice 5kg,personal care,80,6708.09,,Transfer
2024-12-25,Ibadan Plaza,Rice 5kg,personal care,109,1043.5,0.1,POS
2023-07-25,lagos mall,Cooking Oil 1 Liter,Groceries,55,5135.19,0.1,Cash
2023-08-20,lagos mall,Toothpaste,Household,52,3299.24,0.05,Cash
2022-06-28,Lagos Mall,Detergent-2 KG,personal care,70,4008.52,0.05,cash
2021-04-02,Lagos Mall,rice 5kg,House hold,115,2311.5,0.05,
2024-03-28,lagos mall,Soap Bar,personal care,50,5692.58,0.1,POS
2024-10-21,Abuja Central,Detergent 2kg,House hold,64,4401.95,0.1,
2024-01-14,lagos mall,Sugar 1kg,grocery,56,7967.45,,pos
2021-06-26,Abuja Central,Cooking Oil 1 Liter,House hold,24,5716.18,0.05,cash
2022-02-19,Port Harcourt Outlet,Soap Bar,Personal Care,49,7513.25,0.05,pos
2022-12-22,Ibadan Plaza,Rice 5kg,Personal Care,145,6932.31,0.1,Transfer
2021-08-25,Port Harcourt Outlet,Detergent-2 KG,grocery,110,7321.19,0.0,pos
2022-05-21,Port Harcourt Outlet,Cooking Oil 1 Liter,grocery,111,8843.36,0.15,cash
2021-02-24,lagos mall,Cooking Oil 1 Liter,grocery,96,6501.0,,Cash
2022-01-29,lagos mall,Rice 5kg,grocery,92,5840.13,,
2024-03-02,Abuja Central,Cooking Oil 1L,House hold,1,7375.87,0.0,
2020-09-26,Ibadan Plaza,Sugar 1 KG,Groceries,62,1666.93,0.05,Transfer
2022-11-01,Port Harcourt Outlet,Toothpaste,House hold,32,7795.28,0.0,Cash
2021-09-15,Port Harcourt Outlet,Tooth paste,Personal Care,-8,4734.07,0.15,Cash
2024-01-04,Port Harcourt Outlet,rice 5kg,personal care,6,8949.9,0.1,POS
2024-04-17,Abuja Central,Cooking Oil 1L,Groceries,57,8349.65,,POS
2024-08-03,lagos mall,Detergent-2 KG,House hold,110,8743.91,0.05,cash
2020-12-06,Port Harcourt Outlet,Detergent-2 KG,Personal Care,122,8429.22,0.05,Transfer
2021-01-06,Port Harcourt Outlet,Toothpaste,Personal Care,132,2164.7,,Cash
2024-07-16,Lagos Mall,Toothpaste,Household,131,8810.64,0.0,POS
2020-03-04,Ibadan Plaza,Detergent 2kg,House hold,20,3183.34,0.15,cash
2020-12-13,Ibadan Plaza,Sugar 1kg,Groceries,16,7720.61,0.1,Cash
2020-01-10,Ibadan Plaza,Soap-Bar,Household,149,2160.79,0.05,Cash
2024-10-04,lagos mall,Detergent 2kg,Household,134,8791.67,0.15,Cash
2023-01-01,Lagos Mall,Cooking Oil 1L,Household,121,2821.74,0.1,Transfer
2023-08-12,lagos mall,Soap-Bar,Personal Care,141,3081.09,,Cash
2021-02-10,Abuja Central,Cooking Oil 1 Liter,personal care,17,3802.19,,pos
2021-08-21,Abuja Central,Toothpaste,Personal Care,84,5062.64,0.05,POS
2021-02-25,lagos mall,Detergent 2kg,Groceries,90,832.4,0.0,POS
2023-01-08,Ibadan Plaza,Rice-5 KG,Groceries,46,4308.76,0.15,pos
2024-09-04,Ibadan Plaza,Soap-Bar,Groceries,90,3579.44,0.15,
2022-04-03,Port Harcourt Outlet,Sugar 1kg,Household,127,1406.47,,Transfer
2023-10-04,Ibadan Plaza,Sugar 1 KG,Groceries,68,537.56,,pos
2023-08-25,Ibadan Plaza,Detergent 2kg,Groceries,80,4233.44,,Transfer
2024-05-05,Lagos Mall,Cooking Oil 1 Liter,Personal Care,113,5765.16,0.15,
,Lagos Mall,Tooth paste,Household,19,8685.25,0.05,pos
2020-10-13,lagos mall,Sugar 1kg,Groceries,34,8224.45,,Cash
2020-04-24,Lagos Mall,Toothpaste,grocery,127,4529.27,0.05,Transfer
2023-01-23,Lagos Mall,Soap-Bar,Groceries,17,3903.82,0.0,pos
2022-01-02,lagos mall,Detergent 2kg,Household,144,2225.76,0.05,cash
2022-06-03,Port Harcourt Outlet,Soap-Bar,grocery,23,7366.73,0.0,Transfer
2022-12-23,Port Harcourt Outlet,Soap Bar,personal care,73,4594.07,0.05,cash
2023-01-31,Ibadan Plaza,Sugar 1kg,House hold,126,4075.97,0.05,POS
2022-10-15,Abuja Central,Rice 5kg,Personal Care,5,5237.55,0.05,Cash
,lagos mall,Toothpaste,grocery,49,3132.8,0.0,pos
2022-01-02,Ibadan Plaza,Cooking Oil 1L,House hold,45,8561.7,0.05,Cash
2024-10-07,Ibadan Plaza,Tooth paste,Household,103,4506.9,,cash
2024-12-21,lagos mall,Detergent-2 KG,Groceries,40,3063.32,0.0,Transfer
2020-11-13,Ibadan Plaza,Rice-5 KG,House hold,120,593.92,0.0,Cash
2024-06-28,Lagos Mall,rice 5kg,personal care,46,4278.82,0.0,POS
2020-03-21,lagos mall,Detergent 2kg,personal care,140,4948.5,0.0,Transfer
2023-09-08,Ibadan Plaza,Cooking Oil 1 Liter,Household,94,7640.91,,pos
2024-04-15,Abuja Central,Soap Bar,Personal Care,-5,6475.08,0.05,Transfer
2023-03-18,Lagos Mall,Tooth paste,grocery,112,5058.34,0.05,Transfer
2022-08-17,Port Harcourt Outlet,Rice-5 KG,Personal Care,114,8196.02,0.1,cash
2020-04-07,Abuja Central,Rice 5kg,House hold,44,5624.01,0.05,POS
2022-08-08,lagos mall,Rice-5 KG,grocery,75,7494.04,0.0,POS
2020-06-30,Ibadan Plaza,Cooking Oil 1 Liter,Groceries,136,8049.97,0.0,pos
2020-12-29,Port Harcourt Outlet,Cooking Oil 1L,House hold,90,4757.05,0.0,
2022-10-15,lagos mall,Sugar 1 KG,Household,48,4816.68,0.0,pos
2021-12-19,Ibadan Plaza,Detergent 2kg,Personal Care,47,3947.85,,cash
2023-04-12,lagos mall,Sugar 1kg,grocery,31,1467.97,0.15,POS
2021-03-04,Lagos Mall,Soap-Bar,House hold,83,7341.87,0.05,
2021-10-14,Port Harcourt Outlet,Rice 5kg,Personal Care,-1,7744.69,0.05,Transfer
2024-02-04,Port Harcourt Outlet,Sugar 1 KG,personal care,98,6211.87,0.05,
2023-04-14,Abuja Central,rice 5kg,personal care,3,1978.74,0.15,Transfer
2021-06-01,Port Harcourt Outlet,Rice-5 KG,grocery,82,7270.31,0.15,
2024-01-18,Ibadan Plaza,Sugar 1 KG,personal care,20,3233.88,0.15,Transfer
2021-10-26,Ibadan Plaza,Detergent 2kg,Personal Care,120,2965.83,0.05,pos
2020-02-03,lagos mall,rice 5kg,Personal Care,106,3355.4,0.05,Transfer
2022-04-17,Abuja Central,rice 5kg,Groceries,23,2818.43,0.05,pos
2021-08-04,Ibadan Plaza,Toothpaste,House hold,9,2220.31,0.05,Transfer
2023-06-11,Abuja Central,Tooth paste,grocery,131,2002.83,0.0,pos
2020-05-28,lagos mall,Soap Bar,Personal Care,39,398.9,0.15,POS
2020-12-03,Port Harcourt Outlet,Tooth paste,Personal Care,57,7993.57,0.05,pos
2021-05-06,Port Harcourt Outlet,Detergent-2 KG,Groceries,34,5260.06,0.1,pos
2021-02-22,Lagos Mall,Cooking Oil 1L,Personal Care,66,3907.0,,POS
2022-10-01,Abuja Central,Cooking Oil 1L,Household,70,7671.99,0.15,Transfer
2022-11-20,Abuja Central,Detergent-2 KG,Personal Care,126,536.36,0.05,
2021-05-14,Port Harcourt Outlet,Soap-Bar,Household,66,4527.52,0.1,
2023-03-01,Lagos Mall,Cooking Oil 1L,Personal Care,87,8341.73,0.1,POS
2020-08-24,Ibadan Plaza,Rice 5kg,grocery,45,4755.31,0.0,pos
2020-08-08,Lagos Mall,Detergent-2 KG,personal care,31,6745.6,,
2020-03-15,Ibadan Plaza,Detergent 2kg,personal care,100,2679.95,0.15,Cash
2023-10-11,Lagos Mall,Sugar 1 KG,personal care,8,6174.38,,Transfer
2022-09-28,Port Harcourt Outlet,Toothpaste,House hold,41,5990.42,0.15,POS
2022-06-22,lagos mall,Rice 5kg,grocery,27,6489.11,0.0,Cash
2021-03-19,lagos mall,Detergent 2kg,Household,66,2967.47,0.15,Transfer
2024-01-29,lagos mall,Rice 5kg,Groceries,91,7217.1,,
2022-11-05,Ibadan Plaza,Toothpaste,grocery,81,3916.57,,cash
2022-01-10,Port Harcourt Outlet,Cooking Oil 1 Liter,grocery,95,1259.47,0.1,Cash
2020-02-29,lagos mall,Rice-5 KG,Household,60,765.72,0.0,Transfer
2022-10-26,Abuja Central,Soap Bar,House hold,120,8879.45,0.0,
2020-11-07,Ibadan Plaza,Sugar 1 KG,Household,101,1392.72,0.0,pos
2023-03-04,lagos mall,Rice-5 KG,House hold,125,8294.61,0.15,
2021-05-24,Port Harcourt Outlet,Rice-5 KG,Groceries,118,1265.88,0.05,POS
2023-08-16,Port Harcourt Outlet,Detergent 2kg,Personal Care,88,363.99,,cash
2021-12-05,Lagos Mall,Sugar 1 KG,Groceries,-5,8348.55,0.15,pos
2023-08-09,Abuja Central,Cooking Oil 1L,grocery,21,5077.73,0.15,Cash
2020-05-17,Lagos Mall,Soap Bar,Personal Care,114,8801.06,0.0,pos
2021-11-03,Ibadan Plaza,Cooking Oil 1L,Household,48,3045.92,0.1,cash
2020-04-08,Port Harcourt Outlet,Rice-5 KG,House hold,26,8229.04,0.1,Transfer
2022-03-02,Abuja Central,Detergent-2 KG,grocery,93,4761.39,,
2022-10-03,Abuja Central,rice 5kg,Household,42,1798.37,,pos
2022-05-09,Lagos Mall,Sugar 1kg,personal care,118,6166.72,0.05,
2021-08-08,Abuja Central,Tooth paste,House hold,29,1198.32,0.0,
2023-08-27,Port Harcourt Outlet,Rice 5kg,grocery,-8,795.14,0.05,cash
2022-07-27,Port Harcourt Outlet,Sugar 1 KG,Personal Care,6,3626.51,0.0,Transfer
2021-04-10,Abuja Central,Sugar 1 KG,Household,61,2398.29,0.1,pos
2021-04-20,Port Harcourt Outlet,Sugar 1kg,Personal Care,42,7001.58,0.1,cash
2021-08-11,Port Harcourt Outlet,Sugar 1 KG,Personal Care,13,4976.89,0.15,cash
2024-05-21,Port Harcourt Outlet,Detergent 2kg,Groceries,0,5229.79,0.15,Cash
,Abuja Central,Cooking Oil 1 Liter,Groceries,67,7894.38,0.1,pos
2022-03-21,Ibadan Plaza,Rice 5kg,personal care,101,7083.25,0.15,Transfer
2023-12-28,Ibadan Plaza,Soap-Bar,Household,136,5561.15,0.05,POS
2020-02-17,Port Harcourt Outlet,rice 5kg,Household,51,3825.78,0.1,
2022-08-21,Lagos Mall,Detergent 2kg,Personal Care,126,1894.99,0.1,Cash
2021-10-13,Ibadan Plaza,Sugar 1 KG,personal care,20,5127.21,0.05,
2022-02-07,Abuja Central,Detergent-2 KG,Personal Care,40,8618.7,0.1,
2020-08-07,Ibadan Plaza,Sugar 1kg,grocery,92,8086.56,0.15,Transfer
2021-09-19,Ibadan Plaza,Sugar 1 KG,Groceries,84,7062.7,0.0,pos
2021-11-15,lagos mall,Cooking Oil 1L,Groceries,90,7328.66,0.0,Cash
2020-02-15,lagos mall,Tooth paste,personal care,61,4326.06,0.0,pos
2021-07-17,Abuja Central,rice 5kg,personal care,36,1907.85,0.05,POS
2022-06-27,Lagos Mall,Toothpaste,House hold,131,828.3,0.0,pos
2024-10-16,Port Harcourt Outlet,Sugar 1kg,grocery,65,3826.96,,POS
2021-08-15,Lagos Mall,Rice-5 KG,personal care,77,7052.33,0.0,POS
2022-04-28,Lagos Mall,Tooth paste,House hold,116,605.81,0.1,POS
2024-02-11,Lagos Mall,Soap-Bar,personal care,17,5166.81,,
2020-04-26,Abuja Central,Rice 5kg,grocery,75,4528.92,0.1,pos
2022-04-02,Port Harcourt Outlet,Sugar 1kg,House hold,55,6527.01,0.15,POS
2024-02-16,Lagos Mall,rice 5kg,personal care,17,2256.18,,cash
2020-10-21,lagos mall,Rice 5kg,Personal Care,85,6494.27,0.05,Transfer
2020-12-25,Ibadan Plaza,Toothpaste,House hold,38,1272.28,0.15,
2024-07-28,Lagos Mall,Sugar 1kg,grocery,132,5149.71,0.1,pos
2024-08-17,Abuja Central,Sugar 1 KG,House hold,63,4252.24,0.1,Transfer
2020-05-04,lagos mall,Detergent-2 KG,grocery,49,672.18,0.05,POS
2021-03-20,lagos mall,Soap-Bar,Personal Care,2,4779.73,0.1,POS
2023-06-13,Lagos Mall,Sugar 1kg,Household,133,5734.74,0.05,cash
2024-07-31,Port Harcourt Outlet,rice 5kg,Personal Care,43,3913.39,0.0,
2021-07-22,Abuja Central,Cooking Oil 1 Liter,grocery,-2,4925.42,0.15,POS
2023-05-11,Port Harcourt Outlet,rice 5kg,Personal Care,-5,7444.12,,Transfer
2024-05-24,Ibadan Plaza,Sugar 1kg,House hold,55,3760.41,0.05,Transfer
2023-03-29,Ibadan Plaza,Sugar 1 KG,Personal Care,27,6224.57,0.0,Cash
2022-10-12,Port Harcourt Outlet,Cooking Oil 1 Liter,Personal Care,134,3424.22,,POS
2020-07-10,Lagos Mall,Soap Bar,grocery,90,5019.56,,pos
2024-07-08,Lagos Mall,Cooking Oil 1 Liter,grocery,27,6134.52,0.05,pos
2021-04-26,Ibadan Plaza,Soap-Bar,Personal Care,94,7651.37,,
2023-07-07,lagos mall,Detergent 2kg,House hold,56,8292.41,0.1,pos
2022-02-02,Ibadan Plaza,Cooking Oil 1 Liter,House hold,111,5836.83,,Transfer
,Lagos Mall,Sugar 1 KG,Household,67,4034.67,0.1,Cash
2022-08-12,Port Harcourt Outlet,Soap-Bar,personal care,117,7294.78,0.15,
2023-04-18,Abuja Central,Sugar 1kg,grocery,24,2812.88,0.1,POS
2024-03-18,Abuja Central,Sugar 1 KG,Groceries,57,6032.2,0.1,Cash
2022-02-01,Lagos Mall,Sugar 1 KG,Personal Care,117,3803.94,0.0,
2020-10-11,Port Harcourt Outlet,Tooth paste,Household,112,5787.79,0.1,Cash
2022-05-14,Lagos Mall,rice 5kg,House hold,8,843.5,0.15,cash
2023-12-30,Abuja Central,Rice 5kg,personal care,95,7081.03,0.0,pos
2020-10-13,Port Harcourt Outlet,Toothpaste,House hold,120,1482.91,,cash
2021-09-13,Lagos Mall,Cooking Oil 1 Liter,Groceries,93,2363.04,,Transfer
2021-02-15,Ibadan Plaza,Detergent 2kg,Household,0,3562.94,0.15,pos
2024-08-24,Abuja Central,Cooking Oil 1 Liter,grocery,95,8369.04,,pos
2024-04-16,Ibadan Plaza,Sugar 1 KG,grocery,107,5830.11,0.05,cash
2020-10-27,Port Harcourt Outlet,Tooth paste,personal care,54,2378.43,0.0,pos
2023-11-24,Port Harcourt Outlet,Detergent-2 KG,Household,49,739.51,,cash
2022-05-07,lagos mall,Sugar 1kg,Groceries,48,7296.12,0.15,Cash
2023-09-06,Port Harcourt Outlet,Cooking Oil 1 Liter,Groceries,90,6984.09,0.1,Cash
2022-02-25,Ibadan Plaza,Cooking Oil 1 Liter,Household,52,6405.74,0.1,Transfer
2024-11-12,Ibadan Plaza,Rice 5kg,Household,121,2910.28,0.15,pos
2020-02-25,Lagos Mall,Detergent-2 KG,House hold,31,3682.66,0.0,pos
2020-11-11,Abuja Central,Detergent 2kg,personal care,57,8008.41,0.1,pos
2020-10-14,Ibadan Plaza,Toothpaste,grocery,117,8927.45,0.0,Cash
2024-01-09,lagos mall,Detergent-2 KG,Groceries,94,2773.49,0.15,
2020-12-30,Ibadan Plaza,Detergent-2 KG,Household,36,7118.89,0.15,pos
2024-02-29,lagos mall,Rice 5kg,Groceries,65,4535.81,,
2021-05-16,Lagos Mall,Detergent-2 KG,Household,21,642.2,0.0,
2022-04-13,lagos mall,Rice-5 KG,Personal Care,50,5967.2,0.1,
2021-08-26,Port Harcourt Outlet,Cooking Oil 1 Liter,Personal Care,104,2056.97,,
2024-10-12,lagos mall,Tooth paste,Groceries,38,644.3,0.05,POS
2020-12-11,lagos mall,Toothpaste,House hold,80,3983.43,0.0,pos
2022-10-07,Port Harcourt Outlet,Sugar 1kg,Household,123,7156.24,0.0,Transfer
2024-08-24,Ibadan Plaza,Rice 5kg,personal care,106,7346.11,0.0,Transfer
2023-10-29,lagos mall,Cooking Oil 1 Liter,Groceries,59,4795.33,0.05,cash
2023-03-23,Lagos Mall,Sugar 1kg,grocery,35,4695.05,0.15,pos
2021-11-22,Lagos Mall,rice 5kg,personal care,24,6765.18,0.05,Cash
2021-10-11,Lagos Mall,Sugar 1 KG,Personal Care,18,5630.68,0.0,cash
2020-12-21,Port Harcourt Outlet,Soap-Bar,Groceries,92,3140.2,0.1,cash
2020-01-16,Ibadan Plaza,Rice 5kg,Household,91,3998.04,0.05,
2022-08-20,lagos mall,Toothpaste,personal care,126,6560.11,0.15,POS
2022-05-26,Abuja Central,Rice-5 KG,personal care,21,1580.11,,POS
2020-05-04,lagos mall,Rice 5kg,Groceries,81,1942.6,0.1,POS
